s_m,x,y,z,x_quat,y_quat,z_quat,w_quat,speed,heading_rad,curvature_1pm,turn_radius_m,v_limit_mps,v_kappa_mps,v_ref_mps,v_ref_kmh,t_ref_s
294.0663071891156,89662.4415384,43162.2837251,0.0,0.0,0.0,0.5354900752916257,0.8445415201540828,8.333333333333334,0.9246835009907901,0.10826140213990829,9.23690235147408,10.0,4.805440237760242,4.805440237760242,17.29958485593687,51.53826758489413
297.0311358165974,89663.7433917,43165.0445869,0.0,0.0,0.0,0.5110277742991312,0.8595641999844318,8.333333333333334,1.1024969524085284,0.008849161724979454,113.00505415978503,10.0,16.8081121902331,5.678861915243374,20.443902894876146,52.120548703216215
300.13872996816394,89665.2345049,43167.7868371,0.0,0.0,0.0,0.4247248455299929,0.9053224870671908,8.333333333333334,0.9722597307117047,-0.08534916862959699,11.716575756465243,10.0,5.412156630324284,5.412156630324284,19.483763869167422,52.68342481976389
303.1817484476794,89667.25932178558,43170.22284107518,0.0,0.0,0.0,0.11221051395473,0.9936844572388236,8.333333333333334,0.547085670678642,-0.17828255896395162,5.609073629026146,10.0,3.7446874465788684,3.7446874465788684,13.480874807683927,53.375289561024395
306.14425805804103,89670.25635639616,43170.9084562799,0.0,0.0,0.0,-0.2307436264170336,0.9730145830705296,8.333333333333334,-0.12053976439918732,-0.1784487695769475,5.603849230065987,10.0,3.742943103383348,3.742943103383348,13.474595172180052,54.196499097944454
309.18177519622367,89673.1466288,43169.4559564,0.0,0.0,0.0,-0.323006029562265,0.9463969066234428,8.333333333333334,-0.5581668899651143,-0.09863931564593097,10.13794543739063,10.0,5.034368241743603,4.86968078566183,17.530850828382587,54.94765755279678
312.2213178969287,89675.5262027,43167.6175006,0.0,0.0,0.0,-0.4244761644169754,0.9054391121670484,8.333333333333334,-0.769213546313284,-0.07075511912453324,14.13325300519868,10.0,5.944167941183753,5.7214431752877815,20.597195431036013,55.515499145880746
315.1915563366159,89677.4284359,43165.3315296,0.0,0.0,0.0,-0.5091040737697995,0.8607049680761664,8.333333333333334,-0.972887750628706,-0.06833471188331107,14.633851119583388,10.0,6.048522778245815,6.048522778245815,21.774682001684933,56.02083830217218
318.15825785050146,89678.8681197,43162.7118511,0.0,0.0,0.0,-0.6013346264321142,0.7989972885146418,8.333333333333334,-1.179501208192191,-0.07632372773964838,13.102085414527304,10.0,5.72321706178599,5.72321706178599,20.603581422429563,56.52870116723925
321.1146826284719,89679.6925565,43159.8496954,0.0,0.0,0.0,-0.7061737775748178,0.70803855535254,8.333333333333334,-1.4300647227832506,-0.0912899391796165,10.954109609301646,10.0,5.233094115650331,5.233094115650331,18.83913881634119,57.072411240462344
324.0514490519054,89679.7003982,43156.8762018,0.0,0.0,0.0,-0.8080324855597675,0.5891379314558723,8.333333333333334,-1.7247018723875955,-0.10077766697645105,9.922833401508216,10.0,4.980670989311635,4.980670989311635,17.930415561521887,57.6546654649322
326.98069923152246,89678.7977386,43154.0661426,0.0,0.0,0.0,-0.8853121205988576,0.4649972571110004,8.333333333333334,-2.0277640916656487,-0.0986450001825256,10.137361226110517,10.0,5.034223183896032,5.034223183896032,18.123203462025714,58.244083334194066
329.92646034675903,89677.1083911,43151.6154561,0.0,0.0,0.0,-0.9404983717076164,0.3397981942496489,8.333333333333334,-2.310823783127717,-0.08984831560180855,11.129869194563634,10.0,5.274909760973081,5.274909760973081,18.989675139503092,58.82153922616829
332.89207111350436,89674.8028642,43149.6993879,0.0,0.0,0.0,-0.9739198258370324,0.2268924257033819,8.333333333333334,-2.566117792125052,-0.07534978833079971,13.271437414127991,10.0,5.760086243739757,5.760086243739757,20.736310477463125,59.36486420068902
335.8498720337975,89672.1227492,43148.3789591,0.0,0.0,0.0,-0.9891849951871772,0.1466732603324272,8.333333333333334,-2.7648164800588946,-0.059756334037751845,16.734627652496837,10.0,6.468119443179918,6.468119443179918,23.285229995447708,59.853526740649585
338.7981256825594,89669.3292198,43147.5319041,0.0,0.0,0.0,-0.9971812764698786,0.0750300063834688,8.333333333333334,-2.9191438325689987,-0.03655921415036022,27.35288553761616,10.0,8.26935389519885,7.112942663727437,25.60659358941877,60.28340888768126
341.79394869557234,89666.3609214,43147.0826789,0.0,0.0,0.0,-0.9961427292799748,0.0877477230624392,8.333333333333334,-2.9787760796743776,-0.007759393051446076,128.87605942498755,10.0,17.94965594551798,6.937936978346421,24.976573122047117,60.71072719383214
344.86093279677243,89663.3324443,43146.5449646,0.0,0.0,0.0,-0.9961040565947388,0.0881856475595984,8.333333333333334,-2.9654175503630045,0.04980757297749361,20.077268178713844,10.0,7.08471385779162,5.723264319636629,20.603751550691864,61.19659625731606
347.85019687618524,89660.26624102752,43145.99777050809,0.0,0.0,0.0,-0.9195406588245078,0.3929948813516408,8.333333333333334,-2.655914361198041,0.1454966929817448,6.8730084478653275,10.0,4.145180468889541,4.145180468889541,14.922649688002348,61.827829797614896
350.8185963355824,89658.22659247309,43143.86474542671,0.0,0.0,0.0,-0.8258065686174717,0.5639534654811841,8.333333333333334,-2.136658036910759,0.11974560180728436,8.351037406863389,10.0,4.569200533699355,4.569200533699355,16.44912192131768,62.505161787513515
353.91535545836456,89657.0352283,43140.8154564,0.0,0.0,0.0,-0.7950627518188138,0.6065271804876474,8.333333333333334,-1.8933141138537464,0.06614185891508581,15.119018672937802,10.0,6.14797094026513,5.540656730955139,19.9463642314385,63.152799252350704
357.03631104881,89656.238542,43137.9077219,0.0,0.0,0.0,-0.7217227685043043,0.6921822342580619,8.333333333333334,-1.7176311373628126,0.05631453452126803,17.757405055391782,10.0,6.662845686227429,6.304250984817965,22.69530354534467,63.661862088259255
360.0516353185347,89656.10369295724,43134.68197608961,0.0,0.0,0.0,-0.6670340049818302,0.7450272721168667,8.333333333333334,-1.5389595562519187,0.03085412091826772,32.41058147950449,10.0,9.00146952995794,7.030595285006317,25.310143026022743,64.14609162171816
362.8704979216614,89656.39507132217,43132.05233313095,0.0,0.0,0.0,-0.7175954589268114,0.6964601620535226,8.333333333333334,-1.5272944981601977,-0.029128046517763656,34.33117285740919,10.0,9.264336573307501,7.524757804642589,27.08912809671332,64.50963303861761
365.9008270517992,89656.31182036076,43129.26800529235,0.0,0.0,0.0,-0.7714316591200658,0.6363121838431687,8.333333333333334,-1.6897053697679416,-0.05594639004621594,17.874254249003815,10.0,6.684731529576153,6.534073709359693,23.522665353694894,64.90590667673077
369.1529460765394,89655.56256170811,43125.40088329432,0.0,0.0,0.0,-0.8829995660205537,0.4693738024299116,8.333333333333334,-1.939833883695977,-0.10870071484718338,9.199571515291757,10.0,4.795719840464973,4.795719840464973,17.264591425673903,65.60124822428865
372.0550173238873,89654.1702684,43123.3377092,0.0,0.0,0.0,-0.9546094490859496,0.2978603694952041,8.333333333333334,-2.3730937293982484,-0.16073857007450665,6.2212821697771306,10.0,3.9437552439829258,3.9437552439829258,14.197518878338533,66.17084981187314
374.8358486087091,89651.77927132975,43121.68467914323,0.0,0.0,0.0,-0.9985232683338354,0.054325708425343,8.333333333333334,-2.766937720262182,-0.11290499976349166,8.85700369420978,10.0,4.7055827732093345,4.7055827732093345,16.940097983553606,66.8429893262238
377.91620727707044,89648.70052128557,43121.34867931021,0.0,0.0,0.0,-0.9999794267115556,0.0064145267657653,8.333333333333334,-3.0789596262663976,-0.08103383798118115,12.34052372333931,10.0,5.554395494412356,5.554395494412356,19.995823779884482,67.44670024795055
382.0554338770132,89645.284574808,43121.39250537539,0.0,0.0,0.0,-0.9999794267115556,0.0064145267657653,8.333333333333334,3.073986458686104,-0.02367588915783569,42.23706207329677,10.0,10.275828685962116,6.4109275560423375,23.079339201752415,68.01772162237053
387.89597360537255,89638.68207722215,43122.21279718054,0.0,0.0,0.0,0.9622001654295768,0.272343242338221,8.333333333333334,3.0179864087287003,-0.007045401473272699,141.93655305429803,10.0,18.83723394333003,7.814075032228001,28.130670116020802,68.95315327316098
